classifier,regressor,probability_quantile,return_quantile,probability_threshold,return_threshold,precision,recall,f1,balanced_accuracy,roc_auc,total_return,sharpe_ratio,win_rate,maximum_drawdown,number_of_trades,excess_return,excess_sharpe,classification_pass,economic_pass,objective_score
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.2,0.5189545858662454,-0.0026309297747534564,0.4583333333333333,0.2391304347826087,0.3142857142857143,0.4953613957352534,0.48781500969260605,-0.11998282250221615,-0.5234133114667674,0.4583333333333333,-0.23952992766178005,72,-0.21623049229261015,-2.3703082524659376,False,False,-0.7507898309545625
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.25,0.5189545858662454,-0.002214238866954062,0.4583333333333333,0.2391304347826087,0.3142857142857143,0.4953613957352534,0.48781500969260605,-0.11998282250221615,-0.5234133114667674,0.4583333333333333,-0.23952992766178005,72,-0.21623049229261015,-2.3703082524659376,False,False,-0.7507898309545625
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.30000000000000004,0.5189545858662454,-0.0018979139170645317,0.463768115942029,0.2318840579710145,0.30917874396135264,0.4981076340810487,0.48781500969260605,-0.1168006857260594,-0.5064576276865683,0.463768115942029,-0.2384609643706087,69,-0.2130483555164534,-2.3533525686857386,False,False,-0.7273841624624933
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.35000000000000003,0.5189545858662454,-0.0016521200777500258,0.463768115942029,0.2318840579710145,0.30917874396135264,0.4981076340810487,0.48781500969260605,-0.1168006857260594,-0.5064576276865683,0.463768115942029,-0.2384609643706087,69,-0.2130483555164534,-2.3533525686857386,False,False,-0.7273841624624933
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.4,0.5189545858662454,-0.001459328120165427,0.47058823529411764,0.2318840579710145,0.3106796116504854,0.5012923474568448,0.48781500969260605,-0.10148292035372009,-0.42653146063684483,0.47058823529411764,-0.22525321377442742,68,-0.1977305901441141,-2.273426401636015,False,False,-0.606088865460854
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.45,0.5189545858662454,-0.0012548995735889728,0.4696969696969697,0.2246376811594203,0.30392156862745096,0.5008538724268439,0.48781500969260605,-0.10513235675253152,-0.4496120852253937,0.4696969696969697,-0.22525321377442742,66,-0.20138002654292553,-2.296507026224564,False,False,-0.6384081595417883
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.5,0.5189545858662454,-0.0010124620730135529,0.46875,0.21739130434782608,0.297029702970297,0.500415397396843,0.48781500969260605,-0.09468847319839002,-0.39793965872998716,0.46875,-0.20837797713220707,64,-0.19093614298878403,-2.2448345997291574,False,False,-0.560295342051912
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.55,0.5189545858662454,-0.0006060445721779818,0.4666666666666667,0.2028985507246377,0.2828282828282828,0.49953844733684116,0.48781500969260605,-0.06671321311780154,-0.2561489348202176,0.4666666666666667,-0.18391586511924352,60,-0.16296088290819555,-2.1030438758193877,False,False,-0.3502618887485676
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.6000000000000001,0.5189545858662454,-0.0003444737265971562,0.48214285714285715,0.1956521739130435,0.27835051546391754,0.5054693990584326,0.48781500969260605,-0.053585283459013144,-0.1876912177355129,0.48214285714285715,-0.17664594331874905,56,-0.14983295324940715,-2.034586158734683,False,False,-0.24753886378593148
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.65,0.5189545858662454,-9.40645865304481e-05,0.46153846153846156,0.17391304347826086,0.25263157894736843,0.49778454721683746,0.48781500969260605,-0.09641443249949688,-0.42525808239497503,0.46153846153846156,-0.21390609258562798,52,-0.1926621022898909,-2.272153023394145,False,False,-0.599713654288609
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.7000000000000001,0.5189545858662454,7.027969620944305e-05,0.44680851063829785,0.15217391304347827,0.22702702702702704,0.4932844087510385,0.48781500969260605,-0.08042410342283923,-0.34111693668774273,0.44680851063829785,-0.19999495819302993,47,-0.17667177321323324,-2.188011877686913,False,False,-0.48905295795890313
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.75,0.5189545858662454,0.00034239684050220475,0.42857142857142855,0.13043478260869565,0.2,0.4887842702852396,0.48781500969260605,-0.08941141445761691,-0.39501457644214677,0.42857142857142855,-0.20781366480210028,42,-0.18565908424801092,-2.241909517441317,False,False,-0.5756927630722161
ExtraTreesClassifier,RandomForestRegressor,0.7500000000000002,0.8,0.5189545858662454,0.0006157744171689807,0.4358974358974359,0.12318840579710146,0.192090395480226,0.4915305086310348,0.48781500969260605,-0.04541339962926427,-0.16527583670025026,0.4358974358974359,-0.17431327492711346,39,-0.14166106941965828,-2.0121707776994207,False,False,-0.23549787997209892
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.0,0.5224936408740454,-0.006771974110182478,0.4576271186440678,0.1956521739130435,0.27411167512690354,0.49591525893104405,0.48781500969260605,-0.10942962877246032,-0.47684100510174104,0.4576271186440678,-0.23786939413911468,59,-0.20567729856285433,-2.323735946100911,False,False,-0.6897479804114885
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.05,0.5224936408740454,-0.004807381007318475,0.47368421052631576,0.1956521739130435,0.27692307692307694,0.5022846856826364,0.48781500969260605,-0.07536732533249868,-0.29976877072560715,0.47368421052631576,-0.21744540496452203,57,-0.1716149951228927,-2.146663711724777,False,False,-0.42122602680403126
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.1,0.5224936408740454,-0.0036120599840543453,0.47368421052631576,0.1956521739130435,0.27692307692307694,0.5022846856826364,0.48781500969260605,-0.07536732533249868,-0.29976877072560715,0.47368421052631576,-0.21744540496452203,57,-0.1716149951228927,-2.146663711724777,False,False,-0.42122602680403126
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.15000000000000002,0.5224936408740454,-0.003047310664723399,0.47368421052631576,0.1956521739130435,0.27692307692307694,0.5022846856826364,0.48781500969260605,-0.07536732533249868,-0.29976877072560715,0.47368421052631576,-0.21744540496452203,57,-0.1716149951228927,-2.146663711724777,False,False,-0.42122602680403126
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.2,0.5224936408740454,-0.0026309297747534564,0.47368421052631576,0.1956521739130435,0.27692307692307694,0.5022846856826364,0.48781500969260605,-0.07536732533249868,-0.29976877072560715,0.47368421052631576,-0.21744540496452203,57,-0.1716149951228927,-2.146663711724777,False,False,-0.42122602680403126
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.25,0.5224936408740454,-0.002214238866954062,0.47368421052631576,0.1956521739130435,0.27692307692307694,0.5022846856826364,0.48781500969260605,-0.07536732533249868,-0.29976877072560715,0.47368421052631576,-0.21744540496452203,57,-0.1716149951228927,-2.146663711724777,False,False,-0.42122602680403126
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.30000000000000004,0.5224936408740454,-0.0018979139170645317,0.48214285714285715,0.1956521739130435,0.27835051546391754,0.5054693990584326,0.48781500969260605,-0.07120687114048418,-0.27784208990836,0.48214285714285715,-0.21392424176685954,56,-0.1674545409308782,-2.1247370309075304,False,False,-0.3865417141600592
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.35000000000000003,0.5224936408740454,-0.0016521200777500258,0.48214285714285715,0.1956521739130435,0.27835051546391754,0.5054693990584326,0.48781500969260605,-0.07120687114048418,-0.27784208990836,0.48214285714285715,-0.21392424176685954,56,-0.1674545409308782,-2.1247370309075304,False,False,-0.3865417141600592
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.4,0.5224936408740454,-0.001459328120165427,0.4909090909090909,0.1956521739130435,0.27979274611398963,0.5086541124342288,0.48781500969260605,-0.055098349544759784,-0.194886723955795,0.4909090909090909,-0.20029093857595137,55,-0.1513460193351538,-2.041781664954965,False,False,-0.25909583650084
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.45,0.5224936408740454,-0.0012548995735889728,0.48148148148148145,0.18840579710144928,0.2708333333333333,0.5050309240284316,0.48781500969260605,-0.07033464250675947,-0.2768073660303371,0.48148148148148145,-0.20029093857595137,54,-0.16658231229715348,-2.1237023070295074,False,False,-0.3827915402603828
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.5,0.5224936408740454,-0.0010124620730135529,0.4807692307692308,0.18115942028985507,0.2631578947368421,0.5045924489984307,0.48781500969260605,-0.05948463936803372,-0.22250916281509997,0.4807692307692308,-0.1828719832522312,52,-0.15573230915842773,-2.06940410381427,False,False,-0.30161968763805797
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.55,0.5224936408740454,-0.0006060445721779818,0.49019607843137253,0.18115942028985507,0.26455026455026454,0.5077771623742269,0.48781500969260605,-0.050513576451724274,-0.17557144878030284,0.49019607843137253,-0.17507784489387646,51,-0.14676124624211828,-2.0224663897794732,False,False,-0.2293536270278192
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.6000000000000001,0.5224936408740454,-0.0003444737265971562,0.48,0.17391304347826086,0.2553191489361702,0.5041539739684298,0.48781500969260605,-0.05178281292493203,-0.18226687548535578,0.48,-0.17507784489387646,50,-0.14803048271532604,-2.029161816484526,False,False,-0.2451720304174996
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.65,0.5224936408740454,-9.40645865304481e-05,0.44680851063829785,0.15217391304347827,0.22702702702702704,0.4932844087510385,0.48781500969260605,-0.09569580651817333,-0.4281776339058838,0.44680851063829785,-0.21328090829102864,47,-0.19194347630856734,-2.275072574905054,False,False,-0.6096715834485471
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.7000000000000001,0.5224936408740454,7.027969620944305e-05,0.4222222222222222,0.13768115942028986,0.20765027322404372,0.4860380319394443,0.48781500969260605,-0.10283761540669178,-0.46895015492366343,0.4222222222222222,-0.21949408018875127,45,-0.1990852851970858,-2.3158450959228336,False,False,-0.6790983772252922
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.75,0.5224936408740454,0.00034239684050220475,0.4146341463414634,0.12318840579710146,0.18994413407821228,0.48516108187944246,0.48781500969260605,-0.0986310656861038,-0.4478544058780962,0.4146341463414634,-0.21583450081351085,41,-0.1948787354764978,-2.2947493468772664,False,False,-0.6554540017779398
ExtraTreesClassifier,RandomForestRegressor,0.8000000000000003,0.8,0.5224936408740454,0.0006157744171689807,0.42105263157894735,0.11594202898550725,0.18181818181818182,0.4879073202252377,0.48781500969260605,-0.055078527945761735,-0.21943149661350136,0.42105263157894735,-0.1816487745722103,38,-0.15132619773615574,-2.0663264376126715,False,False,-0.31860067714540763
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.0,0.4758546267101566,-0.004691046109484266,0.468,0.8478260869565217,0.6030927835051546,0.5003461644973691,0.48781500969260605,-0.2826545838246721,-0.9586588319714578,0.468,-0.3810671033120938,250,-0.37890225361506613,-2.805553772970628,False,False,-1.758266712073124
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.05,0.4758546267101566,-0.003462742120142115,0.4708333333333333,0.8188405797101449,0.5978835978835979,0.5049616911289578,0.48781500969260605,-0.2293346021871392,-0.7360921094654794,0.4708333333333333,-0.3560360584805963,240,-0.3255822719775332,-2.5829870504646495,False,False,-1.361597817467079
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.1,0.4758546267101566,-0.002918004479768597,0.47413793103448276,0.7971014492753623,0.5945945945945946,0.5100156927905474,0.48781500969260605,-0.3084651895188272,-1.224403496454925,0.47413793103448276,-0.3588689109581854,232,-0.4047128593092212,-3.0712984374540953,False,False,-1.9906128136686014
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.15000000000000002,0.4758546267101566,-0.002483928466087176,0.48868778280542985,0.782608695652174,0.6016713091922006,0.5314317363611188,0.48781500969260605,-0.2105852382927509,-0.7652391704698751,0.48868778280542985,-0.2964427643622528,221,-0.3068329080831449,-2.6121341114690453,True,False,-1.2361202620148795
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.2,0.4758546267101566,-0.0022162147155399487,0.48598130841121495,0.7536231884057971,0.5909090909090909,0.5264931228653189,0.48781500969260605,-0.20802764678749497,-0.778249494578495,0.48598130841121495,-0.28242445362252877,214,-0.304275316577889,-2.625144435577665,True,False,-1.2288985510089545
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.25,0.4758546267101566,-0.0019234694169223583,0.49019607843137253,0.7246376811594203,0.5847953216374269,0.5311086494969076,0.48781500969260605,-0.1926058022068159,-0.7261218240693239,0.49019607843137253,-0.2889636357399502,204,-0.2888534719972099,-2.573016765068494,True,False,-1.121034940701131
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.30000000000000004,0.4758546267101566,-0.00162337797544686,0.48704663212435234,0.6811594202898551,0.56797583081571,0.5252930859411059,0.48781500969260605,-0.21421812470260737,-0.8575806150993762,0.48704663212435234,-0.30568605874930255,193,-0.3104657944930014,-2.7044755560985463,True,False,-1.3050022005156041
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.35000000000000003,0.4758546267101566,-0.0014440465346431182,0.49444444444444446,0.644927536231884,0.559748427672956,0.5326548509184899,0.48781500969260605,-0.18648014334210194,-0.725805945363114,0.49444444444444446,-0.29387611477735653,180,-0.28272781313249595,-2.5727008863622842,True,False,-1.0975049961469234
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.4,0.4758546267101566,-0.001249885033609241,0.49411764705882355,0.6086956521739131,0.5454545454545454,0.5304624757684853,0.48781500969260605,-0.20719935280420232,-0.8680273394679513,0.49411764705882355,-0.29904180745918474,170,-0.3034470225945963,-2.7149222804671216,True,False,-1.274411270625456
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.45,0.4758546267101566,-0.0010660853438552772,0.5064102564102564,0.572463768115942,0.5374149659863946,0.5410089541216653,0.48781500969260605,-0.12588614601908799,-0.48623059580871175,0.5064102564102564,-0.25774456082102626,156,-0.222133815809482,-2.333125536807882,True,False,-0.6569436288807299
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.5,0.4758546267101566,-0.0009397202039346438,0.5,0.5144927536231884,0.5071428571428571,0.5311317271300655,0.48781500969260605,-0.10323072673680678,-0.38850733296989715,0.5,-0.2672111326679233,142,-0.19947839652720079,-2.2354022739690675,True,False,-0.5069891723324562
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.55,0.4758546267101566,-0.0008449699357458816,0.48031496062992124,0.4420289855072464,0.46037735849056605,0.5108234099510754,0.48781500969260605,-0.1716872532385163,-0.7919564114933709,0.48031496062992124,-0.285147170743141,127,-0.2679349230289103,-2.638851352492541,True,False,-1.076156791283745
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.6000000000000001,0.4758546267101566,-0.0007726907903248713,0.49122807017543857,0.4057971014492754,0.4444444444444444,0.5181851749284594,0.48781500969260605,-0.1866082737337157,-0.9084304878953595,0.49122807017543857,-0.29802435240923986,114,-0.2828559435241097,-2.7553254288945297,True,False,-1.2076786573851133
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.65,0.4758546267101566,-0.0006752001723101885,0.5050505050505051,0.36231884057971014,0.4219409282700422,0.5251084648758423,0.48781500969260605,-0.16174471467340845,-0.821230031718045,0.5050505050505051,-0.2730964849948093,99,-0.25799238446380246,-2.668124972717215,True,False,-1.0326288298555206
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.7000000000000001,0.4758546267101566,-0.0005573922872793317,0.5465116279069767,0.34057971014492755,0.41964285714285715,0.5460860334164128,0.48781500969260605,-0.06160906854142445,-0.2618936818170769,0.5465116279069767,-0.19203311447672167,86,-0.15785673833181846,-2.108788622816247,True,False,-0.23860586669702977
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.75,0.4758546267101566,-0.0004205032776743319,0.5352112676056338,0.2753623188405797,0.36363636363636365,0.532585618019016,0.48781500969260605,-0.04023217033043924,-0.15638029599872652,0.5352112676056338,-0.1736273250656587,71,-0.13647984012083325,-2.003275236997897,True,False,-0.10339149885881746
ExtraTreesClassifier,ExtraTreesRegressor,0.15,0.8,0.4758546267101566,-0.00028327800912101566,0.5789473684210527,0.2391304347826087,0.3384615384615385,0.5431320963721961,0.48781500969260605,0.05379582196184329,0.38592638770423965,0.5789473684210527,-0.11131287533062173,57,-0.042451847828550715,-1.4609685532949306,True,True,0.6344604429245088
